i,gender,ht
18549,1,175.1
18550,1,166.7
18551,2,159
18552,2,150.6
18553,1,165.9
18554,1,169
18555,2,152.4
18556,1,171
18557,2,153
18558,1,159.6
18559,2,153.6
18560,1,170
18561,2,161.1
18562,1,164.7
18563,2,158.4
18564,1,173.7
18565,2,163.5
18566,1,171
18567,2,153.8
18568,1,173.7
18569,1,166.7
18570,2,166.9
18571,1,170.9
18572,2,170
18573,2,164.2
18574,1,183.4
18575,2,157.8
18576,1,176.7
18577,2,161
18578,2,162.4
18579,1,165
18580,2,156.1
18581,1,169
18582,2,157.8
18583,1,178
18584,2,164.5
18585,1,168.4
18586,2,151.9
18587,1,175
18588,2,147.7
18589,1,170
18590,2,162
18591,2,160.1
18592,2,161.8
18593,1,174.5
18594,2,168.4
18595,2,161
18596,1,186.6
18597,2,164.5
18598,1,175
18599,2,161
18600,1,164.3
18601,2,154.3
18602,2,155.5
18603,1,167.4
18604,2,155
18605,1,167.7
18606,2,154.4
18607,1,174.6
18608,2,164.7
18609,2,161.2
18610,2,161.8
18611,1,177
18612,2,151
18613,1,177.9
18614,2,158.3
18615,2,154.4
18616,1,167.8
18617,2,159.6
18618,1,167.8
18619,2,152.3
18620,1,170.9
18621,2,158.2
18622,1,170.6
18623,2,159.2
18624,1,164.2
18625,2,157.9
18626,1,170.6
18627,2,152.7
18628,1,162.7
18629,2,155.5
18630,2,160.3
18631,2,160.2
18632,1,161.4
18633,1,182.3
18634,2,157.9
18635,2,152.2
18636,2,159.7
18637,1,162.8
18638,2,154.8
18639,1,166.9
18640,2,159.1
18641,2,145.6
18642,1,167.9
18643,2,158
18644,2,147.9
18645,1,160.4
18646,2,157.1
18647,2,149.3
18648,1,169.1
18649,2,145.2
18650,1,169.7
18651,2,155.4
18652,2,160.1
18653,1,164
18654,1,159.9
18655,2,159.1
18656,1,168.7
18657,1,172.6
18658,1,169.6
18659,2,150.8
18660,1,171.4
18661,2,162
18662,2,163.4
18663,2,146.2
18664,2,154.4
18665,1,174.8
18666,2,158.9
18667,2,150.4
18668,1,171.4
18669,1,150.8
18670,2,150.1
18671,2,152
18672,1,177.7
18673,2,163.1
18674,2,150.9
18675,1,180.4
18676,2,159.1
18677,1,164.2
18678,2,154
18679,1,175
18680,2,145.1
18681,2,167
18682,1,162
18683,2,150.4
18684,2,160
18685,2,159.7
18686,2,166.6
18687,1,178.2
18688,2,159.1
18689,1,174
18690,2,153.9
18691,1,172.2
18692,2,152.2
18693,1,171.5
18694,2,163.5
18695,1,171.5
18696,2,154.5
18697,1,168
18698,2,162.1
18699,1,169.5
18700,2,153.1
18701,2,153.3
18702,2,159.2
18703,2,159
18704,2,156.4
18705,1,168
18706,2,161
18707,2,162
18708,1,170
18709,2,159.5
18710,1,177
18711,2,165.5
18712,2,158.7
18713,2,151.2
18714,1,170.4
18715,1,161.1
18716,2,157.7
18717,2,155.5
18718,1,163.7
18719,2,155
18720,2,155.3
18721,2,150.7
18722,1,167.8
18723,2,158
18724,1,176
18725,2,160.8
18726,1,180.3
18727,1,163.2
18728,2,150.2
18729,1,165.6
18730,2,154.1
18731,1,169.6
18732,2,159.1
18733,1,172.4
18734,1,175.8
18735,1,176.1
18736,1,161.6
18737,2,152.3
18738,1,166.8
18739,1,172.9
18740,2,166.6
18741,1,190.3
18742,2,159.6
18743,1,167.3
18744,2,160
18745,1,170.4
18746,2,154.2
18747,1,167.7
18748,2,154.9
18749,2,166.8
18750,1,171.5
18751,1,178
18752,2,162.4
18753,2,153.9
18754,1,171.1
18755,2,146.9
18756,1,165
18757,2,156.8
18758,1,171.4
18759,2,160
18760,1,162.5
18761,2,154.7
18762,1,165.1
18763,2,158.9
18764,1,189
18765,2,161.8
18766,1,171.6
18767,2,161.3
18768,2,155.4
18769,1,175.4
18770,2,162.9
18771,2,157.9
18772,1,174.6
18773,2,160.2
18774,2,153.2
18775,1,177.4
18776,2,155.7
18777,2,153.6
18778,2,152.1
18779,1,176.6
18780,2,161.6
18781,1,176.7
18782,2,156.4
18783,1,170.5
18784,2,151.6
18785,2,160.9
18786,1,165.5
18787,2,160.7
18788,2,162.8
18789,1,172.6
18790,2,157.1
18791,1,181.9
18792,1,171.5
18793,2,160.6
18794,1,163.4
18795,2,156.7
18796,1,160.5
18797,2,160.8
18798,1,166.9
18799,1,167.8
18800,2,156.3
18801,1,173.3
18802,2,159.3
18803,1,164.5
18804,2,161.6
18805,1,167.1
18806,2,148.7
18807,2,154.9
18808,1,169.1
18809,1,182.7
18810,2,157.2
18811,2,160.1
18812,1,178
18813,2,161.7
18814,1,162.5
18815,2,157.8
18816,2,154.2
18817,1,166.8
18818,2,155.6
18819,1,175.9
18820,1,165.1
18821,2,160
18822,1,160.1
18823,2,155.8
18824,1,174.4
18825,2,160.4
18826,2,162.1
18827,1,171
18828,2,163.9
18829,1,169.6
18830,2,157.1
18831,2,160.5
18832,1,164.5
18833,2,151.8
18834,1,165
18835,1,171.1
18836,2,167.7
18837,1,165.4
18838,2,163
18839,2,157.9
18840,1,168
18841,2,162.3
18842,2,159.9
18843,1,165.6
18844,2,158.9
18845,1,171.2
18846,2,147
18847,2,151.5
18848,1,180.3
18849,1,160.3
18850,2,147.3
18851,1,159.9
18852,2,148.6
18853,2,149.1
18854,1,165.8
18855,2,159.9
18856,2,162.8
18857,2,167.9
18858,1,165.1
18859,1,168.1
18860,1,165.2
18861,1,168.5
18862,2,159
18863,1,163.8
18864,2,155.8
18865,2,148.7
18866,1,177.7
18867,2,162.2
18868,1,179.5
18869,2,159.1
18870,2,143.7
18871,1,170.7
18872,2,153.6
18873,2,159.9
18874,2,167.9
18875,2,159.4
18876,1,173.2
18877,2,157.6
18878,1,169
18879,2,154.5
18880,2,161.8
18881,2,154.9
18882,1,176.1
18883,2,156.5
18884,1,162.4
18885,2,164.9
18886,1,172.7
18887,2,157.7
18888,2,165.5
18889,2,160.8
18890,2,159
18891,1,179.1
18892,2,160.9
18893,2,151
18894,2,160.9
18895,1,165.1
18896,2,153.6
18897,1,170.6
18898,2,158
18899,1,166.4
18900,2,158.5
18901,2,154.5
18902,1,169.2
18903,2,159
18904,1,176.8
18905,2,167.7
18906,2,150.5
18907,2,157.9
18908,1,175.7
18909,1,173
18910,2,153.1
18911,1,167.9
18912,2,154.6
18913,1,165.8
18914,2,158.5
18915,1,168.7
18916,2,158
18917,2,164.5
18918,2,157.8
18919,1,161
18920,2,158
18921,1,167.3
18922,1,176.5
18923,1,166
18924,2,152.9
18925,1,181.1
18926,2,159.5
18927,1,167.9
18928,1,169
18929,2,163.2
18930,2,146.1
18931,1,158.8
18932,2,152.4
18933,2,147
18934,2,170.8
18935,2,157.5
18936,2,148.4
18937,1,163.8
18938,1,168
18939,2,151.5
18940,2,153.7
18941,2,163
18942,2,160.6
18943,1,176.5
18944,1,165.8
18945,2,156.5
18946,1,160.4
18947,2,157.2
18948,1,180.9
18949,2,158.6
18950,1,175.7
18951,1,167.4
18952,2,156.6
18953,2,152.3
18954,1,169.6
18955,2,149.9
18956,2,171.5
18957,1,146.4
18958,2,159.8
18959,2,153.1
18960,1,167
18961,2,152.2
18962,1,178.6
18963,2,163.2
18964,2,165
18965,2,159.7
18966,1,176.2
18967,2,160.5
18968,1,171.8
18969,2,161.1
18970,2,153.7
18971,1,172.5
18972,2,154.3
18973,1,171.1
18974,2,157.9
18975,1,178.4
18976,2,156.2
18977,2,162.7
18978,1,176.6
18979,2,155.5
18980,1,175.7
18981,2,170
18982,2,163.7
18983,1,158.1
18984,2,141.5
18985,1,174.8
18986,2,156.2
18987,1,164.8
18988,2,153.9
18989,2,155.2
18990,2,159.3
18991,1,165.9
18992,2,159.2
18993,1,177.1
18994,1,178.8
18995,2,169.1
18996,2,156.4
18997,1,167
18998,2,154.4
18999,1,169
19000,2,161
19001,1,172
19002,1,173.7
19003,1,166.9
19004,2,153.1
19005,1,180.9
19006,2,156.6
19007,2,158.4
19008,2,161.5
19009,2,155
19010,2,154.2
19011,2,161.5
19012,2,156
19013,2,162.4
19014,1,168.1
19015,2,144.6
19016,2,150.6
19017,2,156.5
19018,2,146.3
19019,1,163
19020,2,146.6
19021,2,153.4
19022,2,150.1
19023,1,160.9
19024,2,158
19025,1,172.9
19026,1,171.1
19027,2,148.1
19028,1,163.7
19029,2,153.2
19030,1,172.5
19031,2,154.5
19032,1,160
19033,2,155
19034,2,163.5
19035,2,159.2
19036,2,157.4
19037,1,164.2
19038,2,157.3
19039,2,168.3
19040,1,179.3
19041,2,163.3
19042,1,170.2
19043,2,154.6
19044,2,157.7
19045,1,178.1
19046,1,170.4
19047,2,159.5
19048,2,157
19049,1,177.7
19050,2,157.2
19051,1,181
19052,2,168.1
19053,2,158.2
19054,1,171.4
19055,2,155.4
19056,1,157.3
19057,1,163.8
19058,2,153.4
19059,2,156.3
19060,1,169.5
19061,2,149
19062,2,152.9
19063,2,146.6
19064,2,149.4
19065,2,159
19066,2,156.2
19067,2,156.5
19068,1,171.3
19069,1,173.4
19070,2,157.2
19071,1,170
19072,2,148.5
19073,2,156.5
19074,1,174.8
19075,2,153.2
19076,1,175.6
19077,1,163.2
19078,2,158.6
19079,2,160.1
19080,2,153.2
19081,2,170.1
19082,1,172.5
19083,2,157
19084,2,157.1
19085,2,155.2
19086,1,176.3
19087,2,156.6
19088,2,150.3
19089,1,182
19090,2,170.6
19091,1,176.5
19092,2,160.9
19093,1,153
19094,2,156.1
19095,2,148
19096,2,153
19097,2,156
19098,1,164
19099,2,149.2
19100,1,168.5
19101,1,179.3
19102,1,165.2
19103,2,158.2
19104,1,160.8
19105,2,151.2
19106,2,153.2
19107,1,173.2
19108,2,155.5
19109,1,158.2
19110,2,154.6
19111,1,174.6
19112,1,168.6
19113,2,159.7
19114,2,163.2
19115,2,154.1
19116,1,174.1
19117,1,170
19118,2,156.6
19119,1,167.5
19120,2,160.1
19121,2,163.6
19122,1,173.6
19123,2,156.5
19124,1,161.1
19125,2,159
19126,1,175
19127,2,160
19128,1,173.3
19129,2,156.8
19130,1,170.7
19131,2,156.8
19132,1,160.3
19133,2,160.2
19134,2,159.1
19135,2,157
19136,1,162.1
19137,2,153.1
19138,2,154.2
19139,1,169.3
19140,2,160.8
19141,2,148.2
19142,1,161.1
19143,2,159.2
19144,1,163.2
19145,2,152.7
19146,1,173.5
19147,1,174.5
19148,2,149.6
19149,2,153.6
19150,2,150.7
19151,1,171
19152,1,162.1
19153,2,144.3
19154,1,167.4
19155,1,168.3
19156,1,163.6
19157,1,167.8
19158,2,156
19159,1,171.2
19160,2,160
19161,1,176.7
19162,1,171.2
19163,1,164.3
19164,2,164.1
19165,2,147.7
19166,1,143.6
19167,1,167.2
19168,2,153.3
19169,2,164.9
19170,2,149.4
19171,1,174.4
19172,2,162.7
19173,2,171.6
19174,2,159.8
19175,2,145.2
19176,2,155.3
19177,1,180.9
19178,2,162.1
19179,1,165.4
19180,1,177.9
19181,1,196
19182,1,159.6
19183,2,158.2
19184,2,160.5
19185,1,173.6
19186,2,158
19187,1,162.5
19188,2,147.1
19189,1,161.3
19190,1,180.2
19191,2,163.8
19192,2,174
19193,2,162.1
19194,2,149.6
19195,2,163.1
19196,2,160.3
19197,1,164.2
19198,2,157
19199,1,169
19200,2,147.5
19201,1,176.5
19202,2,168
19203,1,171.2
19204,2,156
19205,2,156.1
19206,1,178.6
19207,2,155.7
19208,1,163.8
19209,1,180.5
19210,2,160.6
19211,2,157.3
19212,1,159.1
19213,2,157.5
19214,2,156.1
19215,1,176.5
19216,2,172.8
19217,2,168.5
19218,1,175
19219,2,160.7
19220,1,171.2
19221,2,165.6
19222,2,159.3
19223,1,176.1
19224,2,158.9
19225,1,173.8
19226,2,157.4
19227,1,175.4
19228,2,159.3
19229,2,155.9
19230,2,160.3
19231,2,159.3
19232,2,154
19233,2,160.9
19234,2,163.4
19235,1,163.6
19236,2,155.7
19237,1,159.9
19238,2,157.8
19239,1,167.5
19240,2,156.5
19241,1,169.6
19242,1,165.6
19243,2,158.2
19244,1,172.4
19245,2,153.9
19246,1,174.6
19247,2,163
19248,1,169.4
19249,2,158.1
19250,1,168
19251,2,151.6
19252,2,152
19253,2,148.5
19254,1,175.1
19255,2,155.7
19256,2,162.5
19257,1,159.6
19258,2,150.6
19259,1,173.4
19260,2,149.3
19261,1,185.5
19262,2,167.5
19263,2,163.1
19264,1,168.2
19265,1,170.8
19266,2,155.3
19267,1,157.7
19268,2,157.9
19269,2,163.5
19270,2,153.4
19271,1,170.3
19272,2,156.3
19273,1,167.3
19274,2,150.4
19275,1,175.4
19276,2,160.7
19277,1,177.9
19278,2,165.5
19279,1,176.7
19280,2,165.8
19281,1,178.9
19282,2,158.3
19283,2,154.2
19284,2,161.8
19285,1,166.9
19286,2,151.3
19287,1,171
19288,2,155.8
19289,1,167.6
19290,2,169.9
19291,2,165.6
19292,1,186.2
19293,1,186.5
19294,2,154.1
19295,1,168.8
19296,2,166.7
19297,2,164.6
19298,2,153
19299,2,160.7
19300,1,164.4
19301,2,148.1
19302,2,158.5
19303,2,146
19304,2,146.9
19305,1,158
19306,1,173
19307,2,154.8
19308,2,166
19309,1,166.9
19310,2,166.4
19311,1,182.7
19312,2,162.3
19313,2,155.9
19314,2,153.8
19315,2,158.1
19316,2,156.2
19317,1,164.8
19318,2,147.4
19319,1,170.3
19320,2,156
19321,2,158.3
19322,1,181.5
19323,2,148.4
19324,1,174.2
19325,2,158.4
19326,2,152.3
19327,2,166.9
19328,1,170.7
19329,2,148.3
19330,2,147.3
19331,2,148.1
19332,1,165.2
19333,2,162.1
19334,1,177.4
19335,2,164
19336,2,161
19337,1,176.4
19338,2,158.5
19339,1,177.8
19340,2,154.1
19341,2,164.3
19342,1,167.8
19343,1,166.9
19344,2,156.8
19345,1,172.2
19346,2,160.1
19347,2,161.1
19348,1,167.9
19349,2,155.3
19350,1,168.3
19351,2,157.5
19352,2,158.9
19353,2,162.4
19354,2,152.8
19355,1,166.5
19356,2,154.3
19357,2,153.9
19358,1,168.7
19359,2,159.9
19360,1,170.3
19361,2,159.2
19362,1,169.7
19363,2,159.8
19364,2,153.8
19365,2,154.7
19366,1,164.3
19367,2,155.6
19368,1,172.2
19369,2,158.9
19370,1,171
19371,2,161
19372,2,159.6
19373,2,151.7
19374,1,171.7
19375,2,150.9
19376,2,159.6
19377,2,163.7
19378,2,152.2
19379,2,160.4
19380,2,153.3
19381,1,173.8
19382,2,154.6
19383,2,158.4
19384,2,159.5
19385,1,181.2
19386,2,159.3
19387,1,172.5
19388,2,162.3
19389,2,163.7
19390,1,177.7
19391,2,154.6
19392,1,174.5
19393,2,175.1
19394,1,170.3
19395,2,155
19396,1,173.9
19397,2,162.7
19398,1,179.2
19399,2,167.1
19400,1,151.4
19401,1,160.1
19402,1,167.8
19403,2,155.9
19404,2,160.3
19405,1,183
19406,1,182.7
19407,1,183
19408,2,156.5
19409,2,148.1
19410,1,169.8
19411,2,159.7
19412,1,172.9
19413,1,159.1
19414,1,159
19415,1,176.9
19416,2,163.2
19417,1,178.8
19418,2,168.3
19419,1,165.6
19420,2,149.6
19421,2,156
19422,2,163.4
19423,2,157.3
19424,1,170.5
19425,1,170.8
19426,1,162.4
19427,2,160.6
19428,2,154.2
19429,1,158.2
19430,2,156.1
19431,2,154.7
19432,2,147.8
19433,2,159.6
19434,1,165.9
19435,2,148.3
19436,1,160.6
19437,2,162.3
19438,1,178.6
19439,1,169.5
19440,2,149.5
19441,2,158.8
19442,2,158.6
19443,2,149
19444,2,160.5
19445,2,159.5
19446,1,171.5
19447,2,149.2
19448,1,163
19449,2,158.3
19450,2,163.5
19451,2,162.3
19452,1,182.5
19453,2,165.7
19454,2,157.1
19455,2,158.3
19456,1,170
19457,1,164
19458,2,158
19459,1,174.5
19460,2,155.6
19461,1,175.3
19462,2,153.3
19463,2,163.8
19464,2,155.4
19465,2,150.1
19466,1,160.6
19467,1,162.5
19468,2,159
19469,1,165.3
19470,2,156
19471,1,175.4
19472,2,157
19473,1,173.6
19474,2,153.9
19475,2,150.9
19476,1,172.8
19477,2,155.6
19478,1,179.2
19479,1,174.2
19480,1,178.2
19481,2,153.6
19482,1,169.2
19483,2,158.3
19484,2,156.4
19485,1,164.4
19486,2,152.1
19487,1,167.4
19488,1,178.5
19489,2,163.2
19490,2,155.1
19491,1,165.6
19492,1,175.6
19493,1,183
19494,1,171.3
19495,1,170
19496,1,166.1
19497,2,163
19498,1,175.4
19499,2,151.5
19500,2,141.4
19501,1,168.7
19502,2,154.4
19503,1,174.3
19504,2,157.7
19505,2,161.2
19506,2,149.1
19507,2,151.1
19508,2,155.3
19509,2,163.8
19510,1,180.4
19511,2,155.2
19512,1,173.6
19513,2,153
19514,1,152.4
19515,2,152.3
19516,1,166.4
19517,1,174
19518,2,163.3
19519,1,164.5
19520,2,153.3
19521,1,183.7
19522,2,165.3
19523,2,150.9
19524,1,162.8
19525,2,144.6
19526,1,163.3
19527,2,156.1
19528,1,168.1
19529,2,157.5
19530,1,167.1
19531,2,150.7
19532,1,156.1
19533,1,170.1
19534,2,152.4
19535,1,174.4
19536,1,164.5
19537,1,163
19538,1,161.7
19539,2,164
19540,1,162.8
19541,1,162.7
19542,1,166.7
19543,2,145
19544,2,155.2
19545,1,168.4
19546,2,155.3
19547,2,166.3
19548,1,168.4
19549,2,155
19550,1,181.5
19551,2,159.1
19552,2,167.9
19553,1,176.7
19554,2,162.9
19555,1,176.6
19556,2,158.6
19557,1,164.3
19558,2,161.5
19559,2,151
19560,2,157.9
19561,2,165.4
19562,1,167
19563,2,153.1
19564,2,155
19565,2,153.3
19566,2,155
19567,2,164
19568,1,159.9
19569,2,157
19570,2,161.1
19571,2,153.4
19572,1,170.4
19573,2,151.1
19574,2,152.5
19575,2,163.8
19576,2,160.3
19577,2,156.9
19578,1,171.6
19579,2,156.6
19580,2,152.7
19581,1,177.6
19582,2,157
19583,1,177.4
19584,2,159.4
19585,1,166.1
19586,2,157.7
19587,1,172.6
19588,1,174.5
19589,2,157
19590,2,153.3
19591,1,163.7
19592,2,167
19593,1,174.1
19594,2,158.4
19595,1,176.8
19596,2,164.2
19597,1,173
19598,2,169.1
19599,2,163.9
19600,2,164.9
19601,2,155.8
19602,2,167.3
19603,1,179.7
19604,2,154.4
19605,1,169.6
19606,2,153.3
19607,1,167.9
19608,2,160
19609,1,165.5
19610,2,162.6
19611,1,169
19612,2,167.5
19613,1,155.9
19614,2,152.3
19615,2,159.9
19616,1,180.6
19617,2,157.5
19618,1,162
19619,2,153.9
19620,2,167.4
19621,1,170.9
19622,2,163.1
19623,1,182.3
19624,2,152.6
19625,2,159.9
19626,1,177.4
19627,1,172.5
19628,2,154.3
19629,2,159.2
19630,1,158.9
19631,2,157
19632,1,164.2
19633,2,158.4
19634,1,180.7
19635,2,154.5
19636,1,165.9
19637,1,165
19638,2,156.5
19639,2,166.5
19640,1,160
19641,2,160
19642,2,165.5
19643,2,155.8
19644,1,180.1
19645,2,148.3
19646,1,166.5
19647,1,168.3
19648,1,174.7
19649,2,147.4
19650,2,162.7
19651,2,161.4
19652,1,171.9
19653,2,148.8
19654,2,150.2
19655,2,153.6
19656,2,160.1
19657,1,175.1
19658,1,173.4
19659,2,158.3
19660,1,165
19661,2,140.7
19662,1,161
19663,1,163.2
19664,2,159
19665,2,150.9
19666,2,130.5
19667,2,153.4
19668,1,159.8
19669,2,146.8
19670,2,159.4
19671,2,161.8
19672,2,150.4
19673,1,177.8
19674,2,155.6
19675,2,167.2
19676,1,160.9
19677,2,147.6
19678,1,166.7
19679,2,158.9
19680,1,165.2
19681,2,157.7
19682,1,169.5
19683,1,174.2
19684,2,165.5
19685,1,169.5
19686,2,159.4
19687,1,179.2
19688,2,158.6
19689,2,153.9
19690,1,175.5
19691,2,168
19692,1,171.4
19693,2,158.6
19694,1,166.9
19695,2,150.5
19696,1,167.8
19697,2,163.2
19698,2,148.8
19699,1,175.1
19700,1,179.1
19701,2,157.5
19702,2,159.4
19703,1,176.9
19704,2,147
19705,1,161.1
19706,2,150.5
19707,2,155.8
19708,1,169.5
19709,2,152.5
19710,2,162.8
19711,1,157
19712,2,152.6
19713,1,169.1
19714,2,163.6
19715,2,156.6
19716,2,149.7
19717,1,162.9
19718,1,168.3
19719,2,152.3
19720,1,172.8
19721,2,161.6
19722,1,171.7
19723,2,154.8
19724,1,169.7
19725,1,185.6
19726,2,160.7
19727,2,155.1
19728,1,175.1
19729,2,159.1
19730,2,152.5
19731,2,148.9
19732,2,162.1
19733,2,155
19734,1,165.2
19735,2,163.6
19736,1,163.8
19737,2,150
19738,1,171
19739,2,161.1
19740,2,155.6
19741,1,174.6
19742,2,153
19743,2,151.7
19744,2,154.7
19745,2,162.8
19746,1,173.6
19747,2,163.1
19748,1,182.1
19749,2,165.3
19750,2,169.2
19751,1,167
19752,2,152
19753,2,152
19754,1,168.7
19755,2,150.1
19756,1,175.5
19757,1,159.5
19758,2,157.8
19759,2,155.6
19760,2,150.9
19761,1,165
19762,2,153.5
19763,1,172.8
19764,2,153.4
19765,2,154.8
19766,2,150
19767,2,151.9
19768,2,164.2
19769,1,168.7
19770,2,159.9
19771,1,169.8
19772,2,159.2
19773,2,144.3
19774,1,168.7
19775,2,161.7
19776,1,168.1
19777,2,161.1
19778,2,150.1
19779,2,144.2
19780,1,173.9
19781,1,165.6
19782,2,153.6
19783,2,146.7
19784,1,175
19785,2,160.1
19786,1,165.7
19787,2,154.2
19788,1,172.7
19789,2,147.9
19790,1,164.1
19791,1,166.5
19792,2,156.9
19793,1,172.4
19794,2,150.9
19795,2,162
19796,1,171.2
19797,2,163.1
19798,1,178
19799,2,171.2
19800,1,177.2
19801,2,167
19802,1,165.7
19803,2,163.1
19804,2,157
19805,2,166.2
19806,2,158
19807,2,161.1
19808,1,177
19809,2,173.5
19810,2,154.1
19811,2,158.3
19812,1,167.8
19813,1,174.2
19814,2,158.6
19815,1,164.9
19816,2,147.6
19817,2,153.6
19818,2,150.5
19819,1,163.6
19820,1,170
19821,2,151.6
19822,1,172.9
19823,1,159.3
19824,2,152.8
19825,1,161.2
19826,2,157.2
19827,1,176.8
19828,2,155.6
19829,1,173.2
19830,2,148.9
19831,2,171.4
19832,1,171.9
19833,2,157.6
19834,2,148.8
19835,1,173.4
19836,2,160.7
19837,1,165.5
19838,2,150.8
19839,1,164.9
19840,2,162.7
19841,1,170.7
19842,2,162.3
19843,2,148.7
19844,1,168.2
19845,2,155.8
19846,2,157.7
19847,1,174.6
19848,2,148.1
19849,2,156.5
19850,2,161.8
19851,1,171.6
19852,2,159.1
19853,1,173.3
19854,2,157.3
19855,1,160.5
19856,2,152.6
19857,2,155.1
19858,1,173.6
19859,2,157.5
19860,1,165.7
19861,2,153.7
19862,1,174
19863,2,164.4
19864,1,166.6
19865,2,158.3
19866,1,171.7
19867,2,153.7
19868,2,155
19869,2,160.4
19870,1,175.2
19871,2,161.4
19872,1,168.5
19873,2,161.8
19874,1,174.3
19875,2,153.1
19876,2,161.4
19877,2,168.2
19878,2,159.7
19879,1,162
19880,2,148
19881,2,166
19882,2,156.7
19883,1,165.5
19884,2,156.7
19885,1,162.9
19886,2,155.1
19887,1,175.4
19888,1,162.3
19889,2,156.3
19890,1,171.7
19891,1,182.7
19892,1,167.3
19893,2,154.7
19894,1,169
19895,2,160.9
19896,1,177.2
19897,2,154.4
19898,1,167.2
19899,2,158.3
19900,2,165.6
19901,1,181.2
19902,2,156.5
19903,2,161.2
19904,1,167
19905,2,154
19906,1,178.2
19907,2,159.5
19908,1,166.9
19909,2,153.1
19910,1,166.5
19911,2,150.5
19912,2,156.6
19913,1,169.4
19914,2,141.6
19915,2,160.2
19916,1,161.6
19917,2,149
19918,2,151.9
19919,2,162.2
19920,2,163.9
19921,1,164.3
19922,2,160.8
19923,1,172.6
19924,2,160
19925,1,168.9
19926,2,153.5
19927,2,155.2
19928,2,158
19929,1,168.2
19930,1,167.7
19931,2,164.7
19932,1,160.8
19933,2,159
19934,1,167.6
19935,1,179.2
19936,2,158
19937,1,167.2
19938,2,165.7
19939,2,151.4
19940,1,170.7
19941,2,158.4
19942,2,155.1
19943,1,169.1
19944,2,146.2
19945,2,156.3
19946,1,157.6
19947,2,157.7
19948,1,176.8
19949,2,159
19950,1,169
19951,2,162
19952,1,175.5
19953,2,167.7
19954,2,156.7
19955,1,166.4
19956,2,150.8
19957,1,159.9
19958,2,151.9
19959,1,170.8
19960,1,166
19961,2,158.7
19962,2,168.5
19963,2,160.4
19964,1,169.8
19965,2,159
19966,1,179.3
19967,2,160.5
19968,2,161.6
19969,2,160.5
19970,1,174.1
19971,2,162
19972,2,151.5
19973,2,170.7
19974,1,166.7
19975,2,162.3
19976,1,174
19977,2,152.5
19978,1,165.9
19979,2,156.2
19980,1,174.8
19981,2,159.7
19982,2,162
19983,2,164.5
19984,1,170.5
19985,2,162.2
19986,1,183
19987,2,160.5
19988,1,163.6
19989,2,162.7
19990,1,171.2
19991,2,160.5
19992,1,163.8
19993,2,145.8
19994,1,170.9
19995,2,156.7
19996,2,151.7
19997,2,151.5
19998,1,157.1
19999,1,163.3
20000,2,149.7
20001,2,155.7
